121253,NSC_Sensex _report,ShortTerm,Hyderabad,5252,65000,11
121254,NSC_Sensex _report,ShortTerm,NewYork,17000,18500,53
121255,NSC_Sensex _report,Daily,NewDelhi,4500,5500,15
121256,NSC_Sensex _report,LongTerm,Hyderabad,25432,28645,26
121257,NSC_Sensex _report,ShortTerm,California,25000,26000,25
121258,NSC_Sensex _report,ShortTerm,California,45000,49356,24
121259,NSC_Sensex _report,ShortTerm,California,8965,9654,23
121260,NSC_Sensex _report,ShortTerm,Hyderabad,3654,5000,22
121261,NSC_Sensex _report,LongTerm,NewYork,17000,18500,25
121262,NSC_Sensex _report,LongTerm,California,4500,5500,27
121263,NSC_Sensex _report,SIP,California,25432,28645,22
121264,NSC_Sensex _report,SIP,NewDelhi,25000,26000,5
121265,NSC_Sensex _report,ShortTerm,NewDelhi,45000,49356,25
121266,NSC_Sensex _report,ShortTerm,Hyderabad,8965,9654,36
121267,NSC_Sensex _report,ShortTerm,NewDelhi,3654,5000,45
121268,NSC_Sensex _report,ShortTerm,NewYork,5656,6464,46
121269,NSC_Sensex _report,ShortTerm,Hyderabad,25525,25600,13
121270,LSA_Sensex_report,SIP,California,26252,27000,11
121271,LSA_Sensex_report,SIP,Hyderabad,5500,6000,53
121272,LSA_Sensex_report,LongTerm,NewYork,5252,65000,15
121273,LSA_Sensex_report,LongTerm,NewDelhi,17000,18500,26
121274,LSA_Sensex_report,ShortTerm,Hyderabad,4500,5500,25
121275,LSA_Sensex_report,Daily,Hyderabad,25432,28645,24
121276,LSA_Sensex_report,Daily,California,25000,26000,23
121277,LSA_Sensex_report,SIP,California,45000,49356,22
121278,LSA_Sensex_report,ShortTerm,NewDelhi,8965,9654,25
121279,LSA_Sensex_report,LongTerm,NewDelhi,3654,5000,21
121280,LSA_Sensex_report,ShortTerm,NewYork,5656,6464,26
121281,LSA_Sensex_report,LongTerm,Hyderabad,4532,5623,17
121282,LSA_Sensex_report,Daily,Kolkata,4563,5368,14
121283,CDA_Sensex_report,ShortTerm,Hyderabad,2456,5632,13
121284,CDA_Sensex_report,ShortTerm,Kolkata,3214,8956,16
121285,CDA_Sensex_report,SIP,California,25100,26000,11
121286,CDA_Sensex_report,SIP,NewYork,26000,27000,15
121287,CDA_Sensex_report,SIP,NewDelhi,29822,30000,16
121288,CDA_Sensex_report,SIP,California,26722,35000,43
121289,CDA_Sensex_report,SIP,NewYork,45000,21000,21
121290,CDA_Sensex_report,SIP,Hyderabad,8965,13000,22
121291,CDA_Sensex_report,SIP,California,3654,19000,23
121292,CDA_Sensex_report,SIP,California,5656,18000,25
121293,CDA_Sensex_report,SIP,NewYork,4532,21000,26
121294,CDA_Sensex_report,SIP,California,4563,16005,25
121295,CDA_Sensex_report,ShortTerm,NewDelhi,45000,49356,25
121296,CDA_Sensex_report,ShortTerm,Hyderabad,8965,9654,36
121297,CDA_Sensex_report,ShortTerm,NewDelhi,3652,5000,54
121298,CDA_Sensex_report,ShortTerm,NewYork,5656,6464,46
121299,CDA_Sensex_report,ShortTerm,Hyderabad,25525,25600,13
121300,CDA_Sensex_report,SIP,California,26252,27000,11
121301,CDA_Sensex_report,SIP,Hyderabad,5523,5668,53
121302,CDA_Sensex_report,LongTerm,NewYork,5252,65000,15
121303,CDA_Sensex_report,LongTerm,NewDelhi,17000,18500,26
121304,CDA_Sensex_report,ShortTerm,Hyderabad,4500,5500,25
121305,CDA_Sensex_report,Daily,Hyderabad,25432,28645,24
121306,NSC_Sensex _report,Daily,California,25000,26000,23
121307,NSC_Sensex _report,SIP,California,45000,49356,22
121308,NSC_Sensex _report,ShortTerm,NewDelhi,8965,9654,25
121309,NSC_Sensex _report,LongTerm,California,4563,9654,23
121310,NSC_Sensex _report,LongTerm,NewDelhi,45000,5000,25
121311,NSC_Sensex _report,Daily,Hyderabad,8965,6464,26
121312,NSC_Sensex _report,SIP,NewDelhi,3652,25600,25
121313,NSC_Sensex _report,ShortTerm,NewYork,5656,27000,25
121314,NSC_Sensex _report,SIP,Hyderabad,25525,5668,36
121315,LSA_Sensex_report,LongTerm,California,26252,65000,54
121316,LSA_Sensex_report,ShortTerm,Hyderabad,5523,18500,46
121317,LSA_Sensex_report,ShortTerm,NewYork,5252,5500,13
121318,LSA_Sensex_report,ShortTerm,NewDelhi,17000,28645,11
121319,LSA_Sensex_report,ShortTerm,NewDelhi,5500,26000,53
121320,LSA_Sensex_report,LongTerm,California,5252,18500,15
121321,LSA_Sensex_report,LongTerm,NewYork,17000,5500,10
121322,LSA_Sensex_report,SIP,Hyderabad,4500,28645,15
121323,LSA_Sensex_report,SIP,California,25432,26000,12
121324,LSA_Sensex_report,ShortTerm,California,25000,49356,25
121325,LSA_Sensex_report,ShortTerm,NewYork,45000,9654,27
121326,MGK_Sensex_report,ShortTerm,California,8965,5000,22
121327,MGK_Sensex_report,ShortTerm,NewDelhi,3654,18500,5
121328,MGK_Sensex_report,ShortTerm,Hyderabad,5656,5500,25
121329,MGK_Sensex_report,SIP,Hyderabad,25525,28645,36
121330,MGK_Sensex_report,SIP,California,26252,26000,45
121331,MGK_Sensex_report,LongTerm,California,5500,49356,46
121332,MGK_Sensex_report,LongTerm,NewDelhi,5252,9654,13
121333,MGK_Sensex_report,ShortTerm,NewDelhi,17000,5000,11
121334,MGK_Sensex_report,Daily,NewYork,4500,6464,53
121335,MGK_Sensex_report,Daily,Hyderabad,25432,25600,15
121336,MGK_Sensex_report,SIP,Kolkata,25000,27000,26
121337,MGK_Sensex_report,ShortTerm,Hyderabad,45000,6000,25
121338,MGK_Sensex_report,LongTerm,Kolkata,8965,65000,24
121339,MGK_Sensex_report,ShortTerm,Kolkata,3654,18500,23
121340,MGK_Sensex_report,SIP,Hyderabad,5656,5500,22
121341,MGK_Sensex_report,SIP,NewDelhi,4532,28645,21
121342,MGK_Sensex_report,ShortTerm,California,4563,26000,20
121343,MGK_Sensex_report,ShortTerm,NewYork,2456,49356,19
121344,MGK_Sensex_report,ShortTerm,Hyderabad,3214,9654,18
121345,MGK_Sensex_report,ShortTerm,California,865,5000,17
121346,MGK_Sensex_report,ShortTerm,California,17000,2456,16
121347,NSC_Sensex _report,SIP,NewYork,4500,3214,15
121348,NSC_Sensex _report,ShortTerm,California,25432,865,14
121349,NSC_Sensex _report,SIP,NewDelhi,25000,17000,13
121350,NSC_Sensex _report,ShortTerm,Hyderabad,45000,4500,15
121351,NSC_Sensex _report,ShortTerm,Hyderabad,8965,25432,12
121352,NSC_Sensex _report,Daily,California,3654,25000,25
121353,NSC_Sensex _report,SIP,California,5656,45000,27
121354,NSC_Sensex _report,SIP,NewDelhi,25525,8965,22
121355,NSC_Sensex _report,SIP,NewDelhi,26252,3654,5
121356,NSC_Sensex _report,SIP,NewYork,5500,5656,25
121357,NSC_Sensex _report,SIP,Hyderabad,5252,25525,36
121358,NSC_Sensex _report,ShortTerm,Kolkata,17000,26252,45
121359,NSC_Sensex _report,ShortTerm,Hyderabad,4500,5500,46
121360,NSC_Sensex _report,Daily,Kolkata,25432,5252,13
121361,NSC_Sensex _report,Daily,California,25000,17000,11
121362,NSC_Sensex _report,SIP,California,45000,4500,53
121363,NSC_Sensex _report,ShortTerm,NewDelhi,8965,25432,15
121364,NSC_Sensex _report,SIP,California,3654,5321,26
121365,NSC_Sensex _report,ShortTerm,NewYork,17000,5500,25
121366,LSA_Sensex_report,ShortTerm,Hyderabad,18500,5252,24
121367,LSA_Sensex_report,Daily,California,5500,17000,23
121368,LSA_Sensex_report,SIP,California,28645,4500,22
121369,LSA_Sensex_report,SIP,NewYork,26000,25432,25
121370,LSA_Sensex_report,SIP,California,49356,25000,27
121371,LSA_Sensex_report,SIP,NewDelhi,9654,45000,22
121372,LSA_Sensex_report,SIP,Hyderabad,5000,8965,5
121373,LSA_Sensex_report,ShortTerm,NewDelhi,18500,3654,25
121374,LSA_Sensex_report,ShortTerm,California,5500,5656,36
121375,LSA_Sensex_report,Daily,NewYork,28645,25525,45
121376,LSA_Sensex_report,LongTerm,NewDelhi,26000,26252,46
121377,LSA_Sensex_report,ShortTerm,California,49356,5500,13
121378,LSA_Sensex_report,ShortTerm,NewYork,9654,5252,11
121379,CDA_Sensex_report,ShortTerm,Hyderabad,5000,17000,53
121380,CDA_Sensex_report,ShortTerm,California,6464,4500,15
121381,CDA_Sensex_report,LongTerm,California,25600,25432,26
121382,CDA_Sensex_report,LongTerm,NewYork,27000,25000,25
121383,CDA_Sensex_report,SIP,Hyderabad,6000,45000,24
121384,CDA_Sensex_report,SIP,Hyderabad,65000,8965,23
121385,CDA_Sensex_report,ShortTerm,NewYork,18500,3654,22
121386,CDA_Sensex_report,ShortTerm,NewDelhi,5500,5656,25
121387,CDA_Sensex_report,ShortTerm,Hyderabad,28645,4532,21
121388,CDA_Sensex_report,ShortTerm,California,26000,4563,26
121389,CDA_Sensex_report,ShortTerm,California,49356,2456,17
121390,CDA_Sensex_report,SIP,California,9654,3214,14
121391,CDA_Sensex_report,ShortTerm,Hyderabad,5000,865,13
121392,CDA_Sensex_report,SIP,NewYork,4500,17000,16
121393,CDA_Sensex_report,ShortTerm,California,25432,4500,11
121394,CDA_Sensex_report,ShortTerm,California,25000,25432,15
121395,CDA_Sensex_report,Daily,NewDelhi,45000,25000,16
121396,CDA_Sensex_report,SIP,California,8965,45000,43
121397,CDA_Sensex_report,SIP,California,3654,8965,21
121398,CDA_Sensex_report,SIP,NewDelhi,5656,3654,22
121399,CDA_Sensex_report,SIP,California,4532,5656,23
121400,CDA_Sensex_report,SIP,NewDelhi,4563,25525,25
121401,CDA_Sensex_report,ShortTerm,Hyderabad,2456,26252,26
121402,NSC_Sensex _report,ShortTerm,NewDelhi,3214,5500,25
121403,NSC_Sensex _report,Daily,NewYork,865,5252,25
121404,NSC_Sensex _report,LongTerm,Hyderabad,17000,17000,36
121405,NSC_Sensex _report,ShortTerm,California,53220,4500,54
121406,NSC_Sensex _report,ShortTerm,Hyderabad,4532,25432,46
121407,NSC_Sensex _report,ShortTerm,NewYork,4500,25000,13
121408,NSC_Sensex _report,ShortTerm,NewDelhi,25432,45000,11
121409,NSC_Sensex _report,LongTerm,NewDelhi,25000,8965,53
121410,NSC_Sensex _report,LongTerm,California,45000,3654,15
121411,NSC_Sensex _report,Daily,NewDelhi,25525,25600,10
121412,NSC_Sensex _report,SIP,California,26252,27000,15
121413,NSC_Sensex _report,ShortTerm,NewYork,5500,6000,12
121414,NSC_Sensex _report,SIP,NewDelhi,5252,65000,25
121415,NSC_Sensex _report,ShortTerm,California,17000,18500,27
121416,NSC_Sensex _report,ShortTerm,NewYork,4500,5500,22
121417,LSA_Sensex_report,Daily,Hyderabad,25432,28645,5
121418,LSA_Sensex_report,SIP,California,25000,26000,25
121419,LSA_Sensex_report,SIP,California,45000,49356,36
121420,LSA_Sensex_report,SIP,NewYork,8965,9654,45
121421,LSA_Sensex_report,SIP,Hyderabad,3654,5000,46
121422,LSA_Sensex_report,SIP,Hyderabad,5656,6464,13
121423,LSA_Sensex_report,ShortTerm,NewYork,25525,25600,11
121424,LSA_Sensex_report,ShortTerm,NewDelhi,26252,27000,53
121425,LSA_Sensex_report,Daily,Hyderabad,5500,6000,15
121426,LSA_Sensex_report,LongTerm,California,5252,65000,26
121427,LSA_Sensex_report,ShortTerm,California,17000,18500,25
121428,MGK_Sensex_report,ShortTerm,California,4500,5500,24
121429,MGK_Sensex_report,ShortTerm,Hyderabad,25432,28645,23
121430,MGK_Sensex_report,ShortTerm,NewYork,25000,26000,22
121431,MGK_Sensex_report,LongTerm,California,45000,49356,21
121432,MGK_Sensex_report,LongTerm,California,8965,9654,20
121433,MGK_Sensex_report,SIP,NewDelhi,3654,5000,19
121434,MGK_Sensex_report,SIP,NewDelhi,5656,6464,18
121435,MGK_Sensex_report,ShortTerm,Hyderabad,4532,5623,17
121436,MGK_Sensex_report,ShortTerm,Hyderabad,4563,5368,16
121437,MGK_Sensex_report,ShortTerm,NewYork,2456,5632,15
121438,MGK_Sensex_report,ShortTerm,NewDelhi,3214,8956,14
121439,MGK_Sensex_report,ShortTerm,Hyderabad,865,5432,13
121440,MGK_Sensex_report,SIP,NewDelhi,17000,18500,15
121441,MGK_Sensex_report,ShortTerm,California,4500,5500,12
121442,MGK_Sensex_report,SIP,NewYork,25432,28645,25
121443,MGK_Sensex_report,ShortTerm,NewDelhi,25000,26000,27
121444,MGK_Sensex_report,ShortTerm,California,45000,49356,22
121445,MGK_Sensex_report,Daily,NewYork,8965,9654,5
121446,MGK_Sensex_report,SIP,Hyderabad,3654,5000,25
121447,MGK_Sensex_report,SIP,California,5656,6464,36
121448,MGK_Sensex_report,SIP,California,25525,25600,45
121449,NSC_Sensex _report,SIP,NewYork,26252,27000,46
121450,NSC_Sensex _report,SIP,Hyderabad,5500,6000,13
121451,NSC_Sensex _report,ShortTerm,Hyderabad,5252,65000,11
121452,NSC_Sensex _report,ShortTerm,NewYork,17000,18500,53
121453,NSC_Sensex _report,Daily,NewDelhi,4500,5500,15
121454,NSC_Sensex _report,LongTerm,Hyderabad,25432,28645,26
121455,NSC_Sensex _report,ShortTerm,California,25000,26000,25
121456,NSC_Sensex _report,ShortTerm,California,45000,49356,24
121457,NSC_Sensex _report,ShortTerm,California,8965,9654,23
121458,NSC_Sensex _report,ShortTerm,Hyderabad,3654,5000,22
121459,NSC_Sensex _report,LongTerm,NewYork,17000,18500,25
121460,NSC_Sensex _report,LongTerm,California,4500,5500,27
121461,NSC_Sensex _report,SIP,California,25432,28645,22
121462,NSC_Sensex _report,SIP,NewDelhi,25000,26000,5
121463,NSC_Sensex _report,ShortTerm,NewDelhi,45000,49356,25
121464,NSC_Sensex _report,ShortTerm,Hyderabad,8965,9654,36
121465,NSC_Sensex _report,ShortTerm,NewDelhi,3654,5000,45
121466,NSC_Sensex _report,ShortTerm,NewYork,5656,6464,46
121467,NSC_Sensex _report,ShortTerm,Hyderabad,25525,25600,13
121468,LSA_Sensex_report,SIP,California,26252,27000,11
121469,LSA_Sensex_report,SIP,Hyderabad,5500,6000,53
121470,LSA_Sensex_report,LongTerm,NewYork,5252,65000,15
121471,LSA_Sensex_report,LongTerm,NewDelhi,17000,18500,26
121472,LSA_Sensex_report,ShortTerm,Hyderabad,4500,5500,25
121473,LSA_Sensex_report,Daily,Hyderabad,25432,28645,24
121474,LSA_Sensex_report,Daily,California,25000,26000,23
121475,LSA_Sensex_report,SIP,California,45000,49356,22
121476,LSA_Sensex_report,ShortTerm,NewDelhi,8965,9654,25
121477,LSA_Sensex_report,LongTerm,NewDelhi,3654,5000,21
121478,LSA_Sensex_report,ShortTerm,NewYork,5656,6464,26
121479,LSA_Sensex_report,LongTerm,Hyderabad,4532,5623,17
121480,LSA_Sensex_report,Daily,Kolkata,4563,5368,14
121481,CDA_Sensex_report,ShortTerm,Hyderabad,2456,5632,13
121482,CDA_Sensex_report,ShortTerm,Kolkata,3214,8956,16
121483,CDA_Sensex_report,SIP,California,25100,26000,11
121484,CDA_Sensex_report,SIP,NewYork,26000,27000,15
121485,CDA_Sensex_report,SIP,NewDelhi,29822,30000,16
121486,CDA_Sensex_report,SIP,California,26722,35000,43
121487,CDA_Sensex_report,SIP,NewYork,45000,21000,21
121488,CDA_Sensex_report,SIP,Hyderabad,8965,13000,22
121489,CDA_Sensex_report,SIP,California,3654,19000,23
121490,CDA_Sensex_report,SIP,California,5656,18000,25
121491,CDA_Sensex_report,SIP,NewYork,4532,21000,26
121492,CDA_Sensex_report,SIP,California,4563,16005,25
121493,CDA_Sensex_report,ShortTerm,NewDelhi,45000,49356,25
121494,CDA_Sensex_report,ShortTerm,Hyderabad,8965,9654,36
121495,CDA_Sensex_report,ShortTerm,NewDelhi,3652,5000,54
121496,CDA_Sensex_report,ShortTerm,NewYork,5656,6464,46
121497,CDA_Sensex_report,ShortTerm,Hyderabad,25525,25600,13
121498,CDA_Sensex_report,SIP,California,26252,27000,11
121499,CDA_Sensex_report,SIP,Hyderabad,5523,5668,53
121500,CDA_Sensex_report,LongTerm,NewYork,5252,65000,15
121501,CDA_Sensex_report,LongTerm,NewDelhi,17000,18500,26
121502,CDA_Sensex_report,ShortTerm,Hyderabad,4500,5500,25
121503,CDA_Sensex_report,Daily,Hyderabad,25432,28645,24
121504,NSC_Sensex _report,Daily,California,25000,26000,23
121505,NSC_Sensex _report,SIP,California,45000,49356,22
121506,NSC_Sensex _report,ShortTerm,NewDelhi,8965,9654,25
121507,NSC_Sensex _report,LongTerm,California,4563,9654,23
121508,NSC_Sensex _report,LongTerm,NewDelhi,45000,5000,25
121509,NSC_Sensex _report,Daily,Hyderabad,8965,6464,26
121510,NSC_Sensex _report,SIP,NewDelhi,3652,25600,25
121511,NSC_Sensex _report,ShortTerm,NewYork,5656,27000,25
121512,NSC_Sensex _report,SIP,Hyderabad,25525,5668,36
121513,LSA_Sensex_report,LongTerm,California,26252,65000,54
121514,LSA_Sensex_report,ShortTerm,Hyderabad,5523,18500,46
121515,LSA_Sensex_report,ShortTerm,NewYork,5252,5500,13
121516,LSA_Sensex_report,ShortTerm,NewDelhi,17000,28645,11
121517,LSA_Sensex_report,ShortTerm,NewDelhi,5500,26000,53
121518,LSA_Sensex_report,LongTerm,California,5252,18500,15
121519,LSA_Sensex_report,LongTerm,NewYork,17000,5500,10
121520,LSA_Sensex_report,SIP,Hyderabad,4500,28645,15
121521,LSA_Sensex_report,SIP,California,25432,26000,12
121522,LSA_Sensex_report,ShortTerm,California,25000,49356,25
121523,LSA_Sensex_report,ShortTerm,NewYork,45000,9654,27
121524,MGK_Sensex_report,ShortTerm,California,8965,5000,22
121525,MGK_Sensex_report,ShortTerm,NewDelhi,3654,18500,5
121526,MGK_Sensex_report,ShortTerm,Hyderabad,5656,5500,25
121527,MGK_Sensex_report,SIP,Hyderabad,25525,28645,36
121528,MGK_Sensex_report,SIP,California,26252,26000,45
121529,MGK_Sensex_report,LongTerm,California,5500,49356,46
121530,MGK_Sensex_report,LongTerm,NewDelhi,5252,9654,13
121531,MGK_Sensex_report,ShortTerm,NewDelhi,17000,5000,11
121532,MGK_Sensex_report,Daily,NewYork,4500,6464,53
121533,MGK_Sensex_report,Daily,Hyderabad,25432,25600,15
121534,MGK_Sensex_report,SIP,Kolkata,25000,27000,26
121535,MGK_Sensex_report,ShortTerm,Hyderabad,45000,6000,25
121536,MGK_Sensex_report,LongTerm,Kolkata,8965,65000,24
121537,MGK_Sensex_report,ShortTerm,Kolkata,3654,18500,23
121538,MGK_Sensex_report,SIP,Hyderabad,5656,5500,22
121539,MGK_Sensex_report,SIP,NewDelhi,4532,28645,21
121540,MGK_Sensex_report,ShortTerm,California,4563,26000,20
121541,MGK_Sensex_report,ShortTerm,NewYork,2456,49356,19
121542,MGK_Sensex_report,ShortTerm,Hyderabad,3214,9654,18
121543,MGK_Sensex_report,ShortTerm,California,865,5000,17
121544,MGK_Sensex_report,ShortTerm,California,17000,2456,16
121545,NSC_Sensex _report,SIP,NewYork,4500,3214,15
121546,NSC_Sensex _report,ShortTerm,California,25432,865,14
121547,NSC_Sensex _report,SIP,NewDelhi,25000,17000,13
121548,NSC_Sensex _report,ShortTerm,Hyderabad,45000,4500,15
121549,NSC_Sensex _report,ShortTerm,Hyderabad,8965,25432,12
121550,NSC_Sensex _report,Daily,California,3654,25000,25
121551,NSC_Sensex _report,SIP,California,5656,45000,27
121552,NSC_Sensex _report,SIP,NewDelhi,25525,8965,22
121553,NSC_Sensex _report,SIP,NewDelhi,26252,3654,5
121554,NSC_Sensex _report,SIP,NewYork,5500,5656,25
121555,NSC_Sensex _report,SIP,Hyderabad,5252,25525,36
121556,NSC_Sensex _report,ShortTerm,Kolkata,17000,26252,45
121557,NSC_Sensex _report,ShortTerm,Hyderabad,4500,5500,46
121558,NSC_Sensex _report,Daily,Kolkata,25432,5252,13
121559,NSC_Sensex _report,Daily,California,25000,17000,11
121560,NSC_Sensex _report,SIP,California,45000,4500,53
121561,NSC_Sensex _report,ShortTerm,NewDelhi,8965,25432,15
121562,NSC_Sensex _report,SIP,California,3654,5321,26
121563,NSC_Sensex _report,ShortTerm,NewYork,17000,5500,25
121564,LSA_Sensex_report,ShortTerm,Hyderabad,18500,5252,24
121565,LSA_Sensex_report,Daily,California,5500,17000,23
121566,LSA_Sensex_report,SIP,California,28645,4500,22
121567,LSA_Sensex_report,SIP,NewYork,26000,25432,25
121568,LSA_Sensex_report,SIP,California,49356,25000,27
121569,LSA_Sensex_report,SIP,NewDelhi,9654,45000,22
121570,LSA_Sensex_report,SIP,Hyderabad,5000,8965,5
121571,LSA_Sensex_report,ShortTerm,NewDelhi,18500,3654,25
121572,LSA_Sensex_report,ShortTerm,California,5500,5656,36
121573,LSA_Sensex_report,Daily,NewYork,28645,25525,45
121574,LSA_Sensex_report,LongTerm,NewDelhi,26000,26252,46
121575,LSA_Sensex_report,ShortTerm,California,49356,5500,13
121576,LSA_Sensex_report,ShortTerm,NewYork,9654,5252,11
121577,CDA_Sensex_report,ShortTerm,Hyderabad,5000,17000,53
121578,CDA_Sensex_report,ShortTerm,California,6464,4500,15
121579,CDA_Sensex_report,LongTerm,California,25600,25432,26
121580,CDA_Sensex_report,LongTerm,NewYork,27000,25000,25
121581,CDA_Sensex_report,SIP,Hyderabad,6000,45000,24
121582,CDA_Sensex_report,SIP,Hyderabad,65000,8965,23
121583,CDA_Sensex_report,ShortTerm,NewYork,18500,3654,22
121584,CDA_Sensex_report,ShortTerm,NewDelhi,5500,5656,25
121585,CDA_Sensex_report,ShortTerm,Hyderabad,28645,4532,21
121586,CDA_Sensex_report,ShortTerm,California,26000,4563,26
121587,CDA_Sensex_report,ShortTerm,California,49356,2456,17
121588,CDA_Sensex_report,SIP,California,9654,3214,14
121589,CDA_Sensex_report,ShortTerm,Hyderabad,5000,865,13
121590,CDA_Sensex_report,SIP,NewYork,4500,17000,16
121591,CDA_Sensex_report,ShortTerm,California,25432,4500,11
121592,CDA_Sensex_report,ShortTerm,California,25000,25432,15
121593,CDA_Sensex_report,Daily,NewDelhi,45000,25000,16
121594,CDA_Sensex_report,SIP,California,8965,45000,43
121595,CDA_Sensex_report,SIP,California,3654,8965,21
121596,CDA_Sensex_report,SIP,NewDelhi,5656,3654,22
121597,CDA_Sensex_report,SIP,California,4532,5656,23
121598,CDA_Sensex_report,SIP,NewDelhi,4563,25525,25
121599,CDA_Sensex_report,ShortTerm,Hyderabad,2456,26252,26
121600,NSC_Sensex _report,ShortTerm,NewDelhi,3214,5500,25
121601,CDA_Sensex_report,ShortTerm,Kolkata,45000,8965,14
121602,CDA_Sensex_report,ShortTerm,California,8965,3654,13
121603,CDA_Sensex_report,LongTerm,Hyderabad,3652,5656,16
121604,CDA_Sensex_report,LongTerm,Hyderabad,5656,4532,11
121605,CDA_Sensex_report,SIP,NewYork,25525,4563,15
121606,LSA_Sensex_report,SIP,NewDelhi,26252,2456,16
121607,LSA_Sensex_report,LongTerm,Kolkata,5523,3214,43
121608,LSA_Sensex_report,SIP,California,5252,865,21
121609,LSA_Sensex_report,Daily,NewDelhi,17000,3654,22
121610,LSA_Sensex_report,LongTerm,NewDelhi,5500,5656,23
121611,LSA_Sensex_report,ShortTerm,California,5252,25525,25
121612,LSA_Sensex_report,ShortTerm,NewYork,17000,26252,26
121613,LSA_Sensex_report,ShortTerm,Hyderabad,8965,17000,26
121614,LSA_Sensex_report,ShortTerm,California,3654,4500,25
121615,LSA_Sensex_report,LongTerm,California,26000,26252,46
121616,LSA_Sensex_report,LongTerm,NewYork,49356,5500,13
121617,LSA_Sensex_report,SIP,Hyderabad,9654,5252,11
121618,LSA_Sensex_report,SIP,Hyderabad,5000,17000,53
121619,LSA_Sensex_report,ShortTerm,NewYork,6464,4500,15
121620,LSA_Sensex_report,ShortTerm,NewDelhi,25600,25432,26
121621,MGK_Sensex_report,ShortTerm,Hyderabad,27000,25000,25
121622,MGK_Sensex_report,ShortTerm,California,6000,45000,24
121623,MGK_Sensex_report,ShortTerm,California,65000,8965,23
121624,MGK_Sensex_report,SIP,California,18500,3654,22
121625,MGK_Sensex_report,ShortTerm,Hyderabad,5500,5656,25
121626,MGK_Sensex_report,SIP,NewYork,28645,4532,21
121627,MGK_Sensex_report,ShortTerm,California,26000,4563,26
121628,MGK_Sensex_report,ShortTerm,California,49356,2456,17
121629,MGK_Sensex_report,Daily,NewDelhi,9654,3214,14
121630,MGK_Sensex_report,SIP,California,5000,865,13
121631,MGK_Sensex_report,SIP,California,4500,17000,16
121632,MGK_Sensex_report,SIP,NewDelhi,25432,4500,11
121633,MGK_Sensex_report,SIP,California,25000,25432,15
121634,MGK_Sensex_report,SIP,NewDelhi,45000,25000,16
121635,MGK_Sensex_report,ShortTerm,Hyderabad,8965,45000,43
121636,MGK_Sensex_report,ShortTerm,NewDelhi,3654,8965,21
121637,MGK_Sensex_report,Daily,NewYork,45000,4500,53
121638,MGK_Sensex_report,LongTerm,Hyderabad,8965,25432,15
121639,MGK_Sensex_report,ShortTerm,California,3654,25000,26
121640,MGK_Sensex_report,ShortTerm,Hyderabad,5656,45000,25
121641,MGK_Sensex_report,ShortTerm,NewYork,25525,8965,24
121642,MGK_Sensex_report,ShortTerm,NewDelhi,26252,3654,23
121643,MGK_Sensex_report,LongTerm,NewDelhi,5500,5656,22
